Areaw,Area,Assessment Url,Asses Year,Biomass,Bref,Bref Point,B Bref,Catch,Common Name,DOWNLOAD URL DUMMY,LOGTC,LOGSSB,LOGR,Fref,Fref Point,F,F Division,F Divname,F Fmsy,F Gsa Lib,F Subarea,F Subname,ID,Landings,Meeting,Method,Number of Records,R,Scientific Name,Smu Name,SSB,Status,Stock Long,Stockid,Stock,TC,Version,Year
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1684,1270,90469,0.3,F0.1,1.87,37.2.2,Ionian,6.233333333,GSA13,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2010,1684,2013-04_STECF 13-05,XSA,1,90469,Aristaeomorpha foliacea,Gulf of Hammamet,1270,OVERFISHING,Giant red shrimp in SA 13,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1684,10_05_2017,2010
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1594,1246,84416,0.3,F0.1,1.67,37.2.2,Ionian,5.566666667,GSA13,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2011,1594,2013-04_STECF 13-05,XSA,1,84416,Aristaeomorpha foliacea,Gulf of Hammamet,1246,OVERFISHING,Giant red shrimp in SA 13,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1594,10_05_2017,2011
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,Deep-water rose shrimp,STATUS,6383,5679,2899792,0.9,F0.1,1,37.2.2,Ionian,1.111111111,GSA13,37.2,Central Mediterranean,DPS_12_13_14_15_16_10-12_SGMED 10-03_2007,6383,10-12_SGMED 10-03,VIT,1,2899792,Parapenaeus longirostris,Gulf of Hammamet,5679,OVERFISHING,Deep-water rose shrimp in SA 13,DPS_12_13_14_15_16_10-12_SGMED 10-03,DPS,6383,10_05_2017,2007
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,Deep-water rose shrimp,STATUS,6955,4673,2415346,0.9,F0.1,1.02,37.2.2,Ionian,1.133333333,GSA13,37.2,Central Mediterranean,DPS_12_13_14_15_16_10-12_SGMED 10-03_2008,6955,10-12_SGMED 10-03,VIT,1,2415346,Parapenaeus longirostris,Gulf of Hammamet,4673,OVERFISHING,Deep-water rose shrimp in SA 13,DPS_12_13_14_15_16_10-12_SGMED 10-03,DPS,6955,10_05_2017,2008
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,Deep-water rose shrimp,STATUS,8806,4630,2983713,0.9,F0.1,1.38,37.2.2,Ionian,1.533333333,GSA13,37.2,Central Mediterranean,DPS_12_13_14_15_16_10-12_SGMED 10-03_2009,8806,10-12_SGMED 10-03,VIT,1,2983713,Parapenaeus longirostris,Gulf of Hammamet,4630,OVERFISHING,Deep-water rose shrimp in SA 13,DPS_12_13_14_15_16_10-12_SGMED 10-03,DPS,8806,10_05_2017,2009
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1288,,,0.3,F0.1,,37.2.2,Ionian,,GSA14,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2005,1288,2013-04_STECF 13-05,XSA,1,,Aristaeomorpha foliacea,Gulf of Gabes,,OVERFISHING,Giant red shrimp in SA 14,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1288,10_05_2017,2005
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1454,1116,74858,0.3,F0.1,1.96,37.2.2,Ionian,6.533333333,GSA14,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2006,1454,2013-04_STECF 13-05,XSA,1,74858,Aristaeomorpha foliacea,Gulf of Gabes,1116,OVERFISHING,Giant red shrimp in SA 14,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1454,10_05_2017,2006
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1575,722,43424,0.3,F0.1,1.51,37.2.2,Ionian,5.033333333,GSA14,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2007,1575,2013-04_STECF 13-05,XSA,1,43424,Aristaeomorpha foliacea,Gulf of Gabes,722,OVERFISHING,Giant red shrimp in SA 14,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1575,10_05_2017,2007
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1287,1160,82240,0.3,F0.1,1.37,37.2.2,Ionian,4.566666667,GSA14,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2008,1287,2013-04_STECF 13-05,XSA,1,82240,Aristaeomorpha foliacea,Gulf of Gabes,1160,OVERFISHING,Giant red shrimp in SA 14,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1287,10_05_2017,2008
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1655,1210,82530,0.3,F0.1,1.68,37.2.2,Ionian,5.6,GSA14,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2009,1655,2013-04_STECF 13-05,XSA,1,82530,Aristaeomorpha foliacea,Gulf of Gabes,1210,OVERFISHING,Giant red shrimp in SA 14,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1655,10_05_2017,2009
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1684,1270,90469,0.3,F0.1,1.87,37.2.2,Ionian,6.233333333,GSA14,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2010,1684,2013-04_STECF 13-05,XSA,1,90469,Aristaeomorpha foliacea,Gulf of Gabes,1270,OVERFISHING,Giant red shrimp in SA 14,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1684,10_05_2017,2010
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1594,1246,84416,0.3,F0.1,1.67,37.2.2,Ionian,5.566666667,GSA14,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2011,1594,2013-04_STECF 13-05,XSA,1,84416,Aristaeomorpha foliacea,Gulf of Gabes,1246,OVERFISHING,Giant red shrimp in SA 14,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1594,10_05_2017,2011
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,Deep-water rose shrimp,STATUS,6383,5679,2899792,0.9,F0.1,1,37.2.2,Ionian,1.111111111,GSA14,37.2,Central Mediterranean,DPS_12_13_14_15_16_10-12_SGMED 10-03_2007,6383,10-12_SGMED 10-03,VIT,1,2899792,Parapenaeus longirostris,Gulf of Gabes,5679,OVERFISHING,Deep-water rose shrimp in SA 14,DPS_12_13_14_15_16_10-12_SGMED 10-03,DPS,6383,10_05_2017,2007
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,Deep-water rose shrimp,STATUS,6955,4673,2415346,0.9,F0.1,1.02,37.2.2,Ionian,1.133333333,GSA14,37.2,Central Mediterranean,DPS_12_13_14_15_16_10-12_SGMED 10-03_2008,6955,10-12_SGMED 10-03,VIT,1,2415346,Parapenaeus longirostris,Gulf of Gabes,4673,OVERFISHING,Deep-water rose shrimp in SA 14,DPS_12_13_14_15_16_10-12_SGMED 10-03,DPS,6955,10_05_2017,2008
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,Deep-water rose shrimp,STATUS,8806,4630,2983713,0.9,F0.1,1.38,37.2.2,Ionian,1.533333333,GSA14,37.2,Central Mediterranean,DPS_12_13_14_15_16_10-12_SGMED 10-03_2009,8806,10-12_SGMED 10-03,VIT,1,2983713,Parapenaeus longirostris,Gulf of Gabes,4630,OVERFISHING,Deep-water rose shrimp in SA 14,DPS_12_13_14_15_16_10-12_SGMED 10-03,DPS,8806,10_05_2017,2009
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/319223/STECF+12-19+-+MED+stock+assessements+-+part+1.pdf,2012,,,NA,,,Blackbellied angler,STATUS,307.22,,,0.16,F0.1,,37.2.2,Ionian,,GSA15,37.2,Central Mediterranean,ANK_15_16_2012-11_STECF 12-19_2006,307.22,2012-11_STECF 12-19,VIT,1,,Lophius budegassa,Malta Island,,OVERFISHING,Blackbellied angler in SA 15,ANK_15_16_2012-11_STECF 12-19,ANK,307.22,10_05_2017,2006
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/319223/STECF+12-19+-+MED+stock+assessements+-+part+1.pdf,2012,,,NA,,,Blackbellied angler,STATUS,404.39,,,0.16,F0.1,,37.2.2,Ionian,,GSA15,37.2,Central Mediterranean,ANK_15_16_2012-11_STECF 12-19_2007,404.39,2012-11_STECF 12-19,VIT,1,,Lophius budegassa,Malta Island,,OVERFISHING,Blackbellied angler in SA 15,ANK_15_16_2012-11_STECF 12-19,ANK,404.39,10_05_2017,2007
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/319223/STECF+12-19+-+MED+stock+assessements+-+part+1.pdf,2012,,,NA,,,Blackbellied angler,STATUS,304.96,,,0.16,F0.1,,37.2.2,Ionian,,GSA15,37.2,Central Mediterranean,ANK_15_16_2012-11_STECF 12-19_2008,304.96,2012-11_STECF 12-19,VIT,1,,Lophius budegassa,Malta Island,,OVERFISHING,Blackbellied angler in SA 15,ANK_15_16_2012-11_STECF 12-19,ANK,304.96,10_05_2017,2008
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/319223/STECF+12-19+-+MED+stock+assessements+-+part+1.pdf,2012,,,NA,,,Blackbellied angler,STATUS,249.96,977.9,1119.679,0.16,F0.1,0.254,37.2.2,Ionian,1.5875,GSA15,37.2,Central Mediterranean,ANK_15_16_2012-11_STECF 12-19_2009,249.96,2012-11_STECF 12-19,VIT,1,1119.679,Lophius budegassa,Malta Island,977.9,OVERFISHING,Blackbellied angler in SA 15,ANK_15_16_2012-11_STECF 12-19,ANK,249.96,10_05_2017,2009
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/319223/STECF+12-19+-+MED+stock+assessements+-+part+1.pdf,2012,,,NA,,,Blackbellied angler,STATUS,285.79,536.1,1095.984,0.16,F0.1,0.351,37.2.2,Ionian,2.19375,GSA15,37.2,Central Mediterranean,ANK_15_16_2012-11_STECF 12-19_2010,285.79,2012-11_STECF 12-19,VIT,1,1095.984,Lophius budegassa,Malta Island,536.1,OVERFISHING,Blackbellied angler in SA 15,ANK_15_16_2012-11_STECF 12-19,ANK,285.79,10_05_2017,2010
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/319223/STECF+12-19+-+MED+stock+assessements+-+part+1.pdf,2012,,,NA,,,Blackbellied angler,STATUS,278.98,,,0.16,F0.1,,37.2.2,Ionian,,GSA15,37.2,Central Mediterranean,ANK_15_16_2012-11_STECF 12-19_2011,278.98,2012-11_STECF 12-19,VIT,1,,Lophius budegassa,Malta Island,,OVERFISHING,Blackbellied angler in SA 15,ANK_15_16_2012-11_STECF 12-19,ANK,278.98,10_05_2017,2011
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,2013,,,NA,,,Blue and red shrimp,STATUS,42.18,,,0.26,F0.1,,37.2.2,Ionian,,GSA15,37.2,Central Mediterranean,ARA_15_16_2013-11_STECF 13 -22_2009,42.18,2013-11_STECF 13 -22,VIT,1,,Aristeus antennatus,Malta Island,,NA,Blue and red shrimp in SA 15,ARA_15_16_2013-11_STECF 13 -22,ARA,42.18,10_05_2017,2009
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,2013,,,NA,,,Blue and red shrimp,STATUS,55.94,,,0.26,F0.1,,37.2.2,Ionian,,GSA15,37.2,Central Mediterranean,ARA_15_16_2013-11_STECF 13 -22_2010,55.94,2013-11_STECF 13 -22,VIT,1,,Aristeus antennatus,Malta Island,,NA,Blue and red shrimp in SA 15,ARA_15_16_2013-11_STECF 13 -22,ARA,55.94,10_05_2017,2010
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,2013,,,NA,,,Blue and red shrimp,STATUS,62.09,,,0.26,F0.1,,37.2.2,Ionian,,GSA15,37.2,Central Mediterranean,ARA_15_16_2013-11_STECF 13 -22_2011,62.09,2013-11_STECF 13 -22,VIT,1,,Aristeus antennatus,Malta Island,,NA,Blue and red shrimp in SA 15,ARA_15_16_2013-11_STECF 13 -22,ARA,62.09,10_05_2017,2011
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,2013,,,NA,,,Blue and red shrimp,STATUS,94,,,0.26,F0.1,,37.2.2,Ionian,,GSA15,37.2,Central Mediterranean,ARA_15_16_2013-11_STECF 13 -22_2012,94,2013-11_STECF 13 -22,VIT,1,,Aristeus antennatus,Malta Island,,NA,Blue and red shrimp in SA 15,ARA_15_16_2013-11_STECF 13 -22,ARA,94,10_05_2017,2012
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1288,,,0.3,F0.1,,37.2.2,Ionian,,GSA15,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2005,1288,2013-04_STECF 13-05,XSA,1,,Aristaeomorpha foliacea,Malta Island,,OVERFISHING,Giant red shrimp in SA 15,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1288,10_05_2017,2005
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1454,1116,74858,0.3,F0.1,1.96,37.2.2,Ionian,6.533333333,GSA15,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2006,1454,2013-04_STECF 13-05,XSA,1,74858,Aristaeomorpha foliacea,Malta Island,1116,OVERFISHING,Giant red shrimp in SA 15,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1454,10_05_2017,2006
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1575,722,43424,0.3,F0.1,1.51,37.2.2,Ionian,5.033333333,GSA15,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2007,1575,2013-04_STECF 13-05,XSA,1,43424,Aristaeomorpha foliacea,Malta Island,722,OVERFISHING,Giant red shrimp in SA 15,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1575,10_05_2017,2007
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1287,1160,82240,0.3,F0.1,1.37,37.2.2,Ionian,4.566666667,GSA15,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2008,1287,2013-04_STECF 13-05,XSA,1,82240,Aristaeomorpha foliacea,Malta Island,1160,OVERFISHING,Giant red shrimp in SA 15,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1287,10_05_2017,2008
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1655,1210,82530,0.3,F0.1,1.68,37.2.2,Ionian,5.6,GSA15,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2009,1655,2013-04_STECF 13-05,XSA,1,82530,Aristaeomorpha foliacea,Malta Island,1210,OVERFISHING,Giant red shrimp in SA 15,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1655,10_05_2017,2009
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1684,1270,90469,0.3,F0.1,1.87,37.2.2,Ionian,6.233333333,GSA15,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2010,1684,2013-04_STECF 13-05,XSA,1,90469,Aristaeomorpha foliacea,Malta Island,1270,OVERFISHING,Giant red shrimp in SA 15,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1684,10_05_2017,2010
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Giant red shrimp,STATUS,1594,1246,84416,0.3,F0.1,1.67,37.2.2,Ionian,5.566666667,GSA15,37.2,Central Mediterranean,ARS_12_13_14_15_16_2013-04_STECF 13-05_2011,1594,2013-04_STECF 13-05,XSA,1,84416,Aristaeomorpha foliacea,Malta Island,1246,OVERFISHING,Giant red shrimp in SA 15,ARS_12_13_14_15_16_2013-04_STECF 13-05,ARS,1594,10_05_2017,2011
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,Deep-water rose shrimp,STATUS,6383,5679,2899792,0.9,F0.1,1,37.2.2,Ionian,1.111111111,GSA15,37.2,Central Mediterranean,DPS_12_13_14_15_16_10-12_SGMED 10-03_2007,6383,10-12_SGMED 10-03,VIT,1,2899792,Parapenaeus longirostris,Malta Island,5679,OVERFISHING,Deep-water rose shrimp in SA 15,DPS_12_13_14_15_16_10-12_SGMED 10-03,DPS,6383,10_05_2017,2007
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,Deep-water rose shrimp,STATUS,6955,4673,2415346,0.9,F0.1,1.02,37.2.2,Ionian,1.133333333,GSA15,37.2,Central Mediterranean,DPS_12_13_14_15_16_10-12_SGMED 10-03_2008,6955,10-12_SGMED 10-03,VIT,1,2415346,Parapenaeus longirostris,Malta Island,4673,OVERFISHING,Deep-water rose shrimp in SA 15,DPS_12_13_14_15_16_10-12_SGMED 10-03,DPS,6955,10_05_2017,2008
SA 12 SA 13 SA 14 SA 15 SA 16,12_13_14_15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,Deep-water rose shrimp,STATUS,8806,4630,2983713,0.9,F0.1,1.38,37.2.2,Ionian,1.533333333,GSA15,37.2,Central Mediterranean,DPS_12_13_14_15_16_10-12_SGMED 10-03_2009,8806,10-12_SGMED 10-03,VIT,1,2983713,Parapenaeus longirostris,Malta Island,4630,OVERFISHING,Deep-water rose shrimp in SA 15,DPS_12_13_14_15_16_10-12_SGMED 10-03,DPS,8806,10_05_2017,2009
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,European hake,STATUS,1796,,,0.15,F0.1,,37.2.2,Ionian,,GSA15,37.2,Central Mediterranean,HKE_15_16_10-12_SGMED 10-03_2005,1796,10-12_SGMED 10-03,VIT,1,,Merluccius merluccius,Malta Island,,OVERFISHING,European hake in SA 15,HKE_15_16_10-12_SGMED 10-03,HKE,1796,10_05_2017,2005
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,European hake,STATUS,1633,,,0.15,F0.1,1.19,37.2.2,Ionian,7.933333333,GSA15,37.2,Central Mediterranean,HKE_15_16_10-12_SGMED 10-03_2006,1633,10-12_SGMED 10-03,VIT,1,,Merluccius merluccius,Malta Island,,OVERFISHING,European hake in SA 15,HKE_15_16_10-12_SGMED 10-03,HKE,1633,10_05_2017,2006
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,European hake,STATUS,1726,,,0.15,F0.1,1.15,37.2.2,Ionian,7.666666667,GSA15,37.2,Central Mediterranean,HKE_15_16_10-12_SGMED 10-03_2007,1726,10-12_SGMED 10-03,VIT,1,,Merluccius merluccius,Malta Island,,OVERFISHING,European hake in SA 15,HKE_15_16_10-12_SGMED 10-03,HKE,1726,10_05_2017,2007
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,European hake,STATUS,1397,,,0.15,F0.1,1.26,37.2.2,Ionian,8.4,GSA15,37.2,Central Mediterranean,HKE_15_16_10-12_SGMED 10-03_2008,1397,10-12_SGMED 10-03,VIT,1,,Merluccius merluccius,Malta Island,,OVERFISHING,European hake in SA 15,HKE_15_16_10-12_SGMED 10-03,HKE,1397,10_05_2017,2008
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/44875/10-12_SGMED+10-03+-+Assessment+of+Med+stocks_JRC61927.pdf,2010,,,NA,,,European hake,STATUS,1592,,,0.15,F0.1,1.12,37.2.2,Ionian,7.466666667,GSA15,37.2,Central Mediterranean,HKE_15_16_10-12_SGMED 10-03_2009,1592,10-12_SGMED 10-03,VIT,1,,Merluccius merluccius,Malta Island,,OVERFISHING,European hake in SA 15,HKE_15_16_10-12_SGMED 10-03,HKE,1592,10_05_2017,2009
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,Striped red mullet,STATUS,2616,2456,73037,0.19,F0.1,3.02,37.2.2,Ionian,15.89473684,GSA15,37.2,Central Mediterranean,MUR_15_16_EWG13_19_2002,2616,EWG13_19,XSA,1,73037,Mullus surmuletus,Malta Island,2456,OVERFISHING,Striped red mullet in SA 15,MUR_15_16_EWG13_19,MUR,2616,10_05_2017,2002
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,Striped red mullet,STATUS,1657,1821.5,70823,0.19,F0.1,1.8,37.2.2,Ionian,9.473684211,GSA15,37.2,Central Mediterranean,MUR_15_16_EWG13_19_2003,1657,EWG13_19,XSA,1,70823,Mullus surmuletus,Malta Island,1821.5,OVERFISHING,Striped red mullet in SA 15,MUR_15_16_EWG13_19,MUR,1657,10_05_2017,2003
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,Striped red mullet,STATUS,2092,2038.6,37868,0.19,F0.1,1.66,37.2.2,Ionian,8.736842105,GSA15,37.2,Central Mediterranean,MUR_15_16_EWG13_19_2004,2092,EWG13_19,XSA,1,37868,Mullus surmuletus,Malta Island,2038.6,OVERFISHING,Striped red mullet in SA 15,MUR_15_16_EWG13_19,MUR,2092,10_05_2017,2004
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,Striped red mullet,STATUS,1016,1370.3,66524,0.19,F0.1,1.33,37.2.2,Ionian,7,GSA15,37.2,Central Mediterranean,MUR_15_16_EWG13_19_2005,1016,EWG13_19,XSA,1,66524,Mullus surmuletus,Malta Island,1370.3,OVERFISHING,Striped red mullet in SA 15,MUR_15_16_EWG13_19,MUR,1016,10_05_2017,2005
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,Striped red mullet,STATUS,1863,2378.4,79440,0.19,F0.1,1.5,37.2.2,Ionian,7.894736842,GSA15,37.2,Central Mediterranean,MUR_15_16_EWG13_19_2006,1863,EWG13_19,XSA,1,79440,Mullus surmuletus,Malta Island,2378.4,OVERFISHING,Striped red mullet in SA 15,MUR_15_16_EWG13_19,MUR,1863,10_05_2017,2006
SA 15 SA 16,15_16,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,Striped red mullet,STATUS,2344,2593.4,38484,0.19,F0.1,1.64,37.2.2,Ionian,8.631578947,GSA15,37.2,Central Mediterranean,MUR_15_16_EWG13_19_2007,2344,EWG13_19,XSA,1,38484,Mullus surmuletus,Malta Island,2593.4,OVERFISHING,Striped red mullet in SA 15,MUR_15_16_EWG13_19,MUR,2344,10_05_2017,2007
