EcoRegion,Stock,Area,Year,R,SSB,Landings,F,Method,Assessment_URL,Meeting,Fref,key,Fref_point,F_Fref,Meeting_comments,Blim,catch,biomass,Scientific_name,Species,Bref_point,Bref,B_Bref,asses_year,version,stk_updated,RMFO
Western Med.,ARS,8_9_10_11,2021,524951,545,519.4,0.709,a4a catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,ARS_8_9_10_11,0.48,1.477083333,NA,176,519.4,NA,Aristaeomorpha foliacea,Giant red shrimp,703,Bmsy,0.775248933,2024,16_12_2024,Y,STECF
Western Med.,ARS,8_9_10_11,2022,531013,565.5,405.7,0.67,a4a catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,ARS_8_9_10_11,0.48,1.395833333,NA,176,405.7,NA,Aristaeomorpha foliacea,Giant red shrimp,703,Bmsy,0.804409673,2024,16_12_2024,Y,STECF
Western Med.,ARS,8_9_10_11,2023,517108,722.2,401.7,0.621,a4a catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,ARS_8_9_10_11,0.48,1.29375,NA,176,401.7,NA,Aristaeomorpha foliacea,Giant red shrimp,703,Bmsy,1.027311522,2024,16_12_2024,Y,STECF
Western Med.,DPS,1,2002,216508,134,209.75,1.78,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,1.745098039,NA,NA,212,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2003,207089,65,187.17,2.24,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,2.196078431,NA,NA,189.2,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2004,143043,53,118.14,2.41,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,2.362745098,NA,NA,119.4,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2005,73590,43,103.03,2.06,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,2.019607843,NA,NA,104.7,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2006,157471,34,37.59,1.49,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,1.460784314,NA,NA,38,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2007,348540,63,56.16,1.11,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,1.088235294,NA,NA,56.8,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2008,248896,153,108.87,0.97,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,0.950980392,NA,NA,109.4,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2009,266367,154,253.93,1.04,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,1.019607843,NA,NA,255.7,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2010,344314,151,97.6,1.24,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,1.215686275,NA,NA,99.4,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2011,382601,171,171.57,1.46,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,1.431372549,NA,NA,171.9,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2012,206947,156,241.52,1.57,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,1.539215686,NA,NA,243.2,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2013,184932,103,149.12,1.54,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,1.509803922,NA,NA,150,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2014,246879,82,100.42,1.41,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,1.382352941,NA,NA,104.7,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2015,346132,101,108.55,1.27,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,1.245098039,NA,NA,109.7,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2016,518721,154,136.75,1.13,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,1.107843137,NA,NA,137.6,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2017,787275,235,201.79,1.02,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,1,NA,NA,203.5,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2018,1101793,395,329.62,0.95,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,0.931372549,NA,NA,330.3,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2019,728754,573,354.15,0.91,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,0.892156863,NA,NA,355.2,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2020,1575538,551,482.93,0.92,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,0.901960784,NA,NA,484.9,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2021,2018112,837,564.23,0.95,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,0.931372549,NA,NA,564.2,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2022,1900315,1087,847.311,0.97,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,0.950980392,NA,NA,849.2,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,1,2023,431673,1105,977.486,0.99,a4a,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_1,1.02,0.970588235,NA,NA,980.1,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2008,138086.9,91.69,180.26,0.581,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.389932886,NA,NA,44.73,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2009,153844.6,113.73,138.15,0.586,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.393288591,NA,NA,61.21,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2010,177285.7,133.98,72.72,0.581,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.389932886,NA,NA,66.62,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2011,217956,151.55,46.26,0.566,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.379865772,NA,NA,72.87,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2012,289786.9,182.13,26.19,0.547,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.367114094,NA,NA,84.89,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2013,412134.2,239.17,30.2,0.54,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.362416107,NA,NA,113.79,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2014,607398.4,310.85,44.28,0.563,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.377852349,NA,NA,154.98,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2015,890126,430.12,54.34,0.634,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.425503356,NA,NA,245.4,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2016,1249603.1,571.68,82.27,0.767,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.514765101,NA,NA,396.96,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2017,1643278,706.07,78.16,0.968,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.64966443,NA,NA,637.98,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2018,2018810.7,840.67,95.15,1.208,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.810738255,NA,NA,975.83,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2019,2350961.1,809.97,97.63,1.409,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.945637584,NA,NA,1136.39,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2020,2657242,842.1,144.5,1.467,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.984563758,NA,NA,1237.43,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2021,2981100.3,1047.65,200.63,1.349,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.905369128,NA,NA,1422.95,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2022,3362500.7,1310.14,550.38,1.12,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.751677852,NA,NA,1446.46,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,5_6_7,2023,3816789.5,1835.59,785.62,0.882,a4a,https://stecf.jrc.ec.europa.eu/ewg2309,NA,Fmsy,DPS_5_6_7,1.49,0.591946309,NA,NA,1552.06,NA,Parapenaeus longirostris,Deep-water rose shrimp,NA,NA,NA,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2009,2591147,765,704,0.677,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.48705036,NA,199,750,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,0.963476071,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2010,2547348,935,870,0.727,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.523021583,NA,199,900,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,1.177581864,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2011,2945119,952,1015,0.798,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.574100719,NA,199,1081,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,1.198992443,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2012,2862406,990,1129,0.896,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.644604317,NA,199,1141,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,1.246851385,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2013,3022595,951,1200,1.001,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.720143885,NA,199,1239,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,1.197732997,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2014,2735828,906,1103,1.062,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.764028777,NA,199,1151,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,1.141057935,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2015,3354791,776,1385,1.053,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.757553957,NA,199,1488,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,0.977329975,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2016,3910025,866,1432,1.002,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.720863309,NA,199,1473,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,1.090680101,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2017,3797758,1183,1431,0.97,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.697841727,NA,199,1477,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,1.489924433,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2018,4275666,1273,1675,1.01,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.726618705,NA,199,1725,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,1.603274559,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2019,3847642,1336,1750,1.11,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.798561151,NA,199,2035,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,1.682619647,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2020,4319066,1203,1976,1.23,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.884892086,NA,199,2047,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,1.51511335,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2021,3428528,1009,1686,1.3,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.935251799,NA,199,1908,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,1.270780856,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2022,3730804,994,1481,1.26,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.90647482,NA,199,1689,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,1.251889169,2024,NA,Y,STECF
Western Med.,DPS,8_9_10_11,2023,3724172,968,1462,1.15,a4a_catch_proj,https://stecf.jrc.ec.europa.eu/documents/d/stecf/stecf_24-10_stock-assess-west-med,NA,Fmsy,DPS_8_9_10_11,1.39,0.827338129,NA,199,1600,NA,Parapenaeus longirostris,Deep-water rose shrimp,794,Bmsy,1.219143577,2024,NA,Y,STECF
Central Med.,HKE,20,2003,190504,1655,1058,0.75,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,3.488372093,NA,NA,1117,3697,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2004,250943,2088,1187,0.83,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,3.860465116,NA,NA,1230,4609,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2005,273507,2234,1338,0.92,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,4.279069767,NA,NA,1421,5040,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2006,241443,2435,1716,0.99,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,4.604651163,NA,NA,1797,5158,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2007,204911,2692,1610,1.05,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,4.88372093,NA,NA,1682,5394,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2008,196327,2486,1748,1.09,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,5.069767442,NA,NA,1827,5038,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2009,203742,2134,1584,1.1,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,5.11627907,NA,NA,1658,4594,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2010,188764,2017,1378,1.06,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,4.930232558,NA,NA,1441,4408,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2011,139351,2058,1306,1,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,4.651162791,NA,NA,1361,4053,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2012,91823,2076,1379,0.93,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,4.325581395,NA,NA,1438,3520,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2013,68740,1944,1462,0.86,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,4,NA,NA,1509,3027,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2014,67111,1621,964,0.79,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,3.674418605,NA,NA,978,2515,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2015,79087,1546,649,0.73,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,3.395348837,NA,NA,702,2581,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2016,93634,1380,528,0.68,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,3.162790698,NA,NA,548,2504,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2017,100615,1447,693,0.65,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,3.023255814,NA,NA,720,2667,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2018,102491,1741,748,0.62,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,2.88372093,NA,NA,801,3108,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2019,108356,1929,986,0.6,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,2.790697674,NA,NA,1006,3305,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2020,121601,2321,959,0.59,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,2.744186047,NA,NA,977,3844,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2021,138302,2577,782,0.57,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,2.651162791,NA,NA,795,4366,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Central Med.,HKE,20,2022,154352,2982,1139,0.57,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_20,0.215,2.651162791,NA,NA,1155,4814,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Eastern Med.,HKE,22,2003,825590,5932,3790,0.663,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_22,0.114,5.815789474,NA,NA,3936,NA,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
Eastern Med.,HKE,22,2004,839464,8402,3977,0.819,a4a,https://stecf.jrc.ec.europa.eu/ewg2312,NA,Fmsy,HKE_22,0.114,7.184210526,NA,NA,4551,NA,Merluccius merluccius,European hake,NA,NA,NA,2023,NA,Y,STECF
